opratDate,stgSdCd,stgSdNm,stgSggCd,stgSggNm,stgEmdCd,stgEmdNm,arrSdCd,arrSdNm,arrSggCd,arrSggNm,arrEmdCd,arrEmdNm,tzon,quater,useStf,useTm
20260224,11,서울특별시,11110,종로구,1111016400,종로6가,11,서울특별시,11200,성동구,1120011500,성수동2가,18,15,1,1973.0
20260224,11,서울특별시,11110,종로구,1111016400,종로6가,11,서울특별시,11200,성동구,1120011500,성수동2가,18,30,1,1656.0
20260224,11,서울특별시,11110,종로구,1111016400,종로6가,11,서울특별시,11200,성동구,1120011500,성수동2가,18,45,1,1185.0
20260224,11,서울특별시,11110,종로구,1111016400,종로6가,11,서울특별시,11200,성동구,1120011500,성수동2가,19,00,1,1345.0
20260224,11,서울특별시,11110,종로구,1111016400,종로6가,11,서울특별시,11200,성동구,1120011500,성수동2가,19,15,1,1331.0
20260224,11,서울특별시,11110,종로구,1111016400,종로6가,11,서울특별시,11200,성동구,1120011500,성수동2가,20,15,2,1173.0
20260224,11,서울특별시,11110,종로구,1111016400,종로6가,11,서울특별시,11200,성동구,1120011500,성수동2가,21,15,1,1469.0
20260224,11,서울특별시,11110,종로구,1111016400,종로6가,11,서울특별시,11200,성동구,1120011500,성수동2가,22,15,1,1626.0
20260224,11,서울특별시,11110,종로구,1111016500,이화동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,30,1,1876.0
20260224,11,서울특별시,11110,종로구,1111016500,이화동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,45,3,1323.0
20260224,11,서울특별시,11110,종로구,1111016500,이화동,11,서울특별시,11200,성동구,1120011500,성수동2가,10,30,2,1486.0
20260224,11,서울특별시,11110,종로구,1111016500,이화동,11,서울특별시,11200,성동구,1120011500,성수동2가,17,45,1,1521.0
20260224,11,서울특별시,11110,종로구,1111016500,이화동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,45,1,1053.0
20260224,11,서울특별시,11110,종로구,1111016600,연건동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,00,1,2516.0
20260224,11,서울특별시,11110,종로구,1111016600,연건동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,30,2,1823.0
20260224,11,서울특별시,11110,종로구,1111016600,연건동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,15,1,1769.0
20260224,11,서울특별시,11110,종로구,1111016600,연건동,11,서울특별시,11200,성동구,1120011500,성수동2가,15,45,1,3354.0
20260224,11,서울특별시,11110,종로구,1111016700,충신동,11,서울특별시,11200,성동구,1120011500,성수동2가,05,45,1,1076.0
20260224,11,서울특별시,11110,종로구,1111016700,충신동,11,서울특별시,11200,성동구,1120011500,성수동2가,06,00,1,1058.0
20260224,11,서울특별시,11110,종로구,1111016700,충신동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,00,1,1052.0
20260224,11,서울특별시,11110,종로구,1111016700,충신동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,15,1,1070.0
20260224,11,서울특별시,11110,종로구,1111016700,충신동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,15,1,981.0
20260224,11,서울특별시,11110,종로구,1111016700,충신동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,45,1,1000.0
20260224,11,서울특별시,11110,종로구,1111016700,충신동,11,서울특별시,11200,성동구,1120011500,성수동2가,15,00,3,1512.0
20260224,11,서울특별시,11110,종로구,1111016700,충신동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,45,1,1235.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,00,15,1,1918.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,05,45,2,1680.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,06,15,1,1568.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,06,45,1,1194.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,00,3,1338.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,15,2,1439.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,30,2,1413.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,45,2,1362.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,00,3,1480.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,15,5,1428.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,30,3,1291.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,45,1,1115.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,00,2,1336.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,15,2,1362.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,30,4,1551.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,45,1,1668.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,10,15,3,1530.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,10,30,4,1536.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,10,45,2,1405.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,11,00,3,1340.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,11,15,3,1379.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,11,30,4,1618.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,12,00,3,1609.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,12,15,1,1354.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,12,30,10,1778.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,12,45,5,1385.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,00,6,1590.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,15,3,2419.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,30,2,1533.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,45,3,1398.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,00,5,1619.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,15,3,1457.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,30,8,1620.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,45,4,1394.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,15,00,3,1559.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,15,15,3,1646.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,15,30,1,1379.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,15,45,3,1706.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,00,3,1838.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,15,7,1659.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,30,10,1573.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,45,9,1593.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,17,00,4,1619.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,17,15,6,1669.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,17,30,2,1438.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,17,45,3,1726.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,00,6,1570.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,15,3,1395.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,30,5,1420.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,45,3,2096.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,19,00,4,1510.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,19,30,1,1190.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,19,45,2,1376.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,20,30,2,1369.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,21,15,1,1327.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,21,45,2,1390.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,22,00,6,1497.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,22,15,5,1665.0
20260224,11,서울특별시,11110,종로구,1111016800,동숭동,11,서울특별시,11200,성동구,1120011500,성수동2가,23,00,1,2256.0
20260224,11,서울특별시,11110,종로구,1111016900,혜화동,11,서울특별시,11200,성동구,1120011500,성수동2가,04,30,1,1648.0
20260224,11,서울특별시,11110,종로구,1111016900,혜화동,11,서울특별시,11200,성동구,1120011500,성수동2가,06,00,1,1458.0
20260224,11,서울특별시,11110,종로구,1111016900,혜화동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,15,1,2528.0
20260224,11,서울특별시,11110,종로구,1111016900,혜화동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,45,1,1525.0
20260224,11,서울특별시,11110,종로구,1111016900,혜화동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,00,2,1707.0
20260224,11,서울특별시,11110,종로구,1111016900,혜화동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,15,1,1549.0
20260224,11,서울특별시,11110,종로구,1111016900,혜화동,11,서울특별시,11200,성동구,1120011500,성수동2가,11,30,1,1821.0
20260224,11,서울특별시,11110,종로구,1111016900,혜화동,11,서울특별시,11200,성동구,1120011500,성수동2가,11,45,1,2595.0
20260224,11,서울특별시,11110,종로구,1111016900,혜화동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,15,1,6010.0
20260224,11,서울특별시,11110,종로구,1111016900,혜화동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,30,1,1672.0
20260224,11,서울특별시,11110,종로구,1111016900,혜화동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,15,1,1673.0
20260224,11,서울특별시,11110,종로구,1111016900,혜화동,11,서울특별시,11200,성동구,1120011500,성수동2가,19,45,1,1562.0
20260224,11,서울특별시,11110,종로구,1111017000,명륜1가,11,서울특별시,11200,성동구,1120011500,성수동2가,11,30,2,680.0
20260224,11,서울특별시,11110,종로구,1111017200,명륜4가,11,서울특별시,11200,성동구,1120011500,성수동2가,07,15,1,1871.0
20260224,11,서울특별시,11110,종로구,1111017200,명륜4가,11,서울특별시,11200,성동구,1120011500,성수동2가,13,15,1,1687.0
20260224,11,서울특별시,11110,종로구,1111017200,명륜4가,11,서울특별시,11200,성동구,1120011500,성수동2가,17,45,1,2955.0
20260224,11,서울특별시,11110,종로구,1111017200,명륜4가,11,서울특별시,11200,성동구,1120011500,성수동2가,18,00,1,2392.0
20260224,11,서울특별시,11110,종로구,1111017300,명륜3가,11,서울특별시,11200,성동구,1120011500,성수동2가,06,45,1,1837.0
20260224,11,서울특별시,11110,종로구,1111017300,명륜3가,11,서울특별시,11200,성동구,1120011500,성수동2가,07,00,1,2056.0
20260224,11,서울특별시,11110,종로구,1111017300,명륜3가,11,서울특별시,11200,성동구,1120011500,성수동2가,07,45,1,1798.0
20260224,11,서울특별시,11110,종로구,1111017300,명륜3가,11,서울특별시,11200,성동구,1120011500,성수동2가,12,15,1,1999.0
20260224,11,서울특별시,11110,종로구,1111017300,명륜3가,11,서울특별시,11200,성동구,1120011500,성수동2가,13,00,1,1855.0
20260224,11,서울특별시,11110,종로구,1111017300,명륜3가,11,서울특별시,11200,성동구,1120011500,성수동2가,15,45,1,1623.0
20260224,11,서울특별시,11110,종로구,1111017300,명륜3가,11,서울특별시,11200,성동구,1120011500,성수동2가,16,45,1,1870.0
20260224,11,서울특별시,11110,종로구,1111017300,명륜3가,11,서울특별시,11200,성동구,1120011500,성수동2가,17,00,1,4311.0
20260224,11,서울특별시,11110,종로구,1111017300,명륜3가,11,서울특별시,11200,성동구,1120011500,성수동2가,17,15,1,1885.0
20260224,11,서울특별시,11110,종로구,1111017300,명륜3가,11,서울특별시,11200,성동구,1120011500,성수동2가,17,30,1,1785.0
20260224,11,서울특별시,11110,종로구,1111017300,명륜3가,11,서울특별시,11200,성동구,1120011500,성수동2가,21,45,1,1840.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,05,15,1,2014.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,05,30,1,1083.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,06,00,1,1619.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,06,15,1,1427.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,06,30,1,1844.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,00,4,1517.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,15,7,1343.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,30,7,1431.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,45,12,1580.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,00,8,1388.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,15,14,1528.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,30,9,1559.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,45,11,1341.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,00,2,1628.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,15,4,1212.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,30,2,1664.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,45,2,1261.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,10,00,4,1737.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,10,15,7,1856.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,10,30,14,1702.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,10,45,2,2515.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,11,00,3,2304.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,11,15,4,1723.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,11,30,2,1519.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,11,45,9,1835.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,12,00,5,1870.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,12,15,6,1973.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,12,45,1,1608.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,00,6,1688.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,45,2,2811.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,00,1,1912.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,15,3,1343.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,30,1,1657.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,15,15,4,1619.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,15,45,8,1642.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,00,5,1356.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,15,2,1937.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,30,5,1834.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,45,9,1460.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,17,00,4,1490.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,17,30,2,1562.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,17,45,4,1284.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,00,4,1649.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,15,3,1827.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,30,1,5388.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,45,2,1521.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,19,00,1,1162.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,19,15,2,2038.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,22,15,1,1490.0
20260224,11,서울특별시,11110,종로구,1111017400,창신동,11,서울특별시,11200,성동구,1120011500,성수동2가,23,15,2,1464.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,06,30,1,1673.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,45,1,1282.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,00,2,1480.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,15,2,1521.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,45,2,1679.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,09,30,2,1495.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,10,45,3,1537.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,11,00,1,1070.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,12,15,1,2060.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,12,30,6,1865.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,12,45,1,1683.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,00,1,1512.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,15,9,1986.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,30,2,1937.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,00,2,1809.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,15,3,1755.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,45,4,1685.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,15,00,1,2495.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,15,15,4,1830.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,15,45,2,1681.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,15,2,1346.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,30,1,1605.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,45,4,1911.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,17,30,1,3611.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,17,45,4,1607.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,00,3,1652.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,18,45,3,2031.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,19,15,2,1621.0
20260224,11,서울특별시,11110,종로구,1111017500,숭인동,11,서울특별시,11200,성동구,1120011500,성수동2가,20,15,1,1730.0
20260224,11,서울특별시,11110,종로구,1111018000,교북동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,15,1,2432.0
20260224,11,서울특별시,11110,종로구,1111018000,교북동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,00,1,2713.0
20260224,11,서울특별시,11110,종로구,1111018200,구기동,11,서울특별시,11200,성동구,1120011500,성수동2가,05,00,1,2810.0
20260224,11,서울특별시,11110,종로구,1111018200,구기동,11,서울특별시,11200,성동구,1120011500,성수동2가,05,15,1,2508.0
20260224,11,서울특별시,11110,종로구,1111018200,구기동,11,서울특별시,11200,성동구,1120011500,성수동2가,06,45,1,2808.0
20260224,11,서울특별시,11110,종로구,1111018200,구기동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,30,1,2437.0
20260224,11,서울특별시,11110,종로구,1111018200,구기동,11,서울특별시,11200,성동구,1120011500,성수동2가,17,15,1,2671.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,06,45,1,3088.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,30,1,3242.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,07,45,3,3040.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,15,1,2944.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,30,2,2798.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,08,45,2,2530.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,12,15,1,2809.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,13,30,1,2235.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,00,1,2703.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,14,15,1,2390.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,15,1,2952.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,16,30,1,2691.0
20260224,11,서울특별시,11110,종로구,1111018300,평창동,11,서울특별시,11200,성동구,1120011500,성수동2가,17,30,1,3301.0
